training_config,training_method,ratio,regularization_profile,l2_weight,ortho_weight,n_runs,seeds,best_loss_mean,best_loss_std,best_loss_min,best_loss_max,best_loss_median,best_loss_range,validation_mse_mean,validation_mse_std,validation_mse_min,validation_mse_max,validation_mse_median,validation_mse_range,extrapolate_mse_mean,extrapolate_mse_std,extrapolate_mse_min,extrapolate_mse_max,extrapolate_mse_median,extrapolate_mse_range,final_mse_mean,final_mse_std,final_mse_min,final_mse_max,final_mse_median,final_mse_range,residual_mse_mean,residual_mse_std,residual_mse_min,residual_mse_max,residual_mse_median,residual_mse_range,model_vf_rel_error_mean,model_vf_rel_error_std,model_vf_rel_error_min,model_vf_rel_error_max,model_vf_rel_error_median,model_vf_rel_error_range
heun_ratio4,heun,4,l2_plus_ortho,1e-05,0.001,3,0;1;2,0.0013181401682267988,0.0012817983478510763,0.0004012848585821959,0.0027828179214024486,0.0007703177246957519,0.002381533062820253,0.001271548079702827,0.0012641567899291375,0.0003693066687305325,0.0027164306866366925,0.0007289068837412563,0.00234712401790616,0.5977590272220549,0.25424950407604613,0.32425482372797276,0.8269199939454399,0.6421022639927519,0.5026651702174671,0.6006462849786219,0.26706726107063716,0.3092742456820219,0.8338061462761676,0.6588584629776761,0.5245319005941457,0.002075663076099204,0.0007418043540385829,0.0012264737366504907,0.0025973751953143344,0.0024031402963327862,0.0013709014586638438,0.0016243765000100111,0.0003139764836465153,0.0012640950284884792,0.0018395768741280127,0.0017694575974135417,0.0005754818456395335
heun_ratio8,heun,8,none,0.0,0.0,3,0;1;2,0.0011768689002248209,0.0009829689903949341,0.0005289988553769732,0.0023079137911422923,0.0006936940541551967,0.0017789149357653191,0.0011656996423483612,0.0009742022126960686,0.0005180712151769338,0.002286070832214814,0.0006929568796533363,0.0017679996170378801,0.7436372945336226,0.1906208300359353,0.5254657454033731,0.8779655374045463,0.8274806007929486,0.3524997920011732,0.7631951089979641,0.21231685420242716,0.5231391069813986,0.9263309225265052,0.8401152974859887,0.4031918155451065,0.0016669742042914957,0.0010799222946671373,0.000687210336171127,0.0028248974803085193,0.001488814796394841,0.0021376871441373922,0.0014191421680495907,0.0004866519349746447,0.0009462272226746272,0.0019184564394798714,0.0013927428419942733,0.0009722292168052441
heun_ratio8,heun,8,l2_small,1e-05,0.0,3,0;1;2,0.0009772762120515862,0.0005673586631987965,0.000614432083511398,0.001631090016823839,0.0006863065358195215,0.001016657933312441,0.0009650115756812109,0.0005609860419370435,0.0006012252953100818,0.001611070630070408,0.0006827388016631428,0.0010098453347603263,0.7668552328193696,0.19088591969139007,0.5563862527205805,0.9287866420845333,0.8153928036529952,0.3724003893639528,0.7848209380961579,0.21456414768280682,0.5534800721274364,0.9772951878507865,0.8236875543102506,0.42381511572335007,0.001559783796278826,0.0009944212759653655,0.00066283774025851,0.002629134834476803,0.001387378814101165,0.0019662970942182934,0.0013748488495734137,0.00046149756607623315,0.0009292963062823015,0.0018507894983919903,0.0013444607440459488,0.0009214931921096887
heun_ratio8,heun,8,ortho_small,0.0,0.001,3,0;1;2,0.0012725531683550528,0.0013519175699614036,0.00036168966723795786,0.002825904259174932,0.0006300655786522689,0.0024642145919369744,0.0012590039517325912,0.0013433987211129345,0.00035203005083191737,0.002802339002241661,0.0006226428021241957,0.0024503089514097435,0.6498174545688625,0.24066974024550467,0.3729213950608871,0.8087191647142977,0.7678118039314028,0.4357977696534106,0.6546249234723565,0.25715464039115304,0.3589548483207562,0.8261857712469366,0.7787341508493766,0.4672309229261804,0.0016981312150028095,0.000672230608419423,0.0011143266139049602,0.0024330607513947276,0.0015470062797087406,0.0013187341374897674,0.0014683517608878427,0.00029082954143295076,0.0012049162138160284,0.0017804388959415276,0.0014197001729059717,0.0005755226821254993
heun_ratio8,heun,8,l2_plus_ortho,1e-05,0.001,3,0;1;2,0.0012468210950539614,0.0012311269120570856,0.00037272406352441176,0.0026547657217361902,0.0007129734999012823,0.0022820416582117783,0.001234586486694011,0.0012245593514930288,0.00036319145943787155,0.002634674292259936,0.0007058937083842255,0.0022714828328220644,0.6271274617079373,0.22614805214845843,0.3718194141762979,0.8022819290477748,0.7072810418997395,0.43046251487147696,0.6310245944643995,0.243480763537153,0.35611901560233594,0.8194977155831057,0.717457052207757,0.46337869998076975,0.0019511922648159225,0.0006865518847144146,0.0012454425781445791,0.002616783473612998,0.0019913507426901895,0.0013713408954684188,0.0015770020906132238,0.0002877887627238173,0.001273832870439291,0.0018464369866754593,0.0016107364147249208,0.0005726041162361683
heun_ratio16,heun,16,none,0.0,0.0,3,0;1;2,0.00105733309033805,0.0006472567578931046,0.0006704661856924856,0.0018045641674352283,0.000696968917886436,0.0011340979817427428,0.0010537424845592953,0.0006452873125828494,0.0006668267052125549,0.0017986691861792473,0.0006957315622860839,0.0011318424809666923,0.8279747096974842,0.21568022961187502,0.5816512955828008,0.9829411835295687,0.9193316499800831,0.4012898879467679,0.8453040552196343,0.23778294601294991,0.5781255287311532,1.0336879865637953,0.9240986503639544,0.45556245783264215,0.001606757144367306,0.0010947633403843252,0.0006720753150843965,0.002811176195949283,0.0013370199220682384,0.002139100880864887,0.00138979188199101,0.000492759679372233,0.0009357494253402054,0.0019137915393039444,0.0013198346813288807,0.000978042113963739
heun_ratio16,heun,16,l2_small,1e-05,0.0,3,0;1;2,0.0010555197823131812,0.000651891525305365,0.000668431463596166,0.0018081565421410397,0.0006899713412023381,0.0011397250785448736,0.0010523014610417237,0.0006494513602793633,0.0006660428351485718,0.0018021086654219957,0.0006887528825546037,0.001136065830273424,0.8068458638653042,0.2621833134843862,0.5042090426291828,0.9651145042438718,0.9512140447228581,0.46090546161468904,0.8249137470081404,0.27859191769346037,0.5049830566817558,1.0139775739974017,0.9557806103452636,0.5089945173156459,0.0017225029728545713,0.0010671734299301304,0.0006678067437310491,0.002801730628397248,0.0016979715464354175,0.002133923884666199,0.0014435685695853122,0.0004903689430886137,0.0009327730656810789,0.0019105736589320934,0.001487358984142764,0.0009778005932510145
heun_ratio16,heun,16,ortho_small,0.0,0.001,3,0;1;2,0.001199049408872477,0.0011098521461439521,0.00037723354793679206,0.002461565115453385,0.0007583495632272547,0.0020843315675165928,0.0011957464007237718,0.0011082875664707864,0.00037521432143480435,0.002456510329922974,0.0007555145508135362,0.00208129600848817,0.6478194753741106,0.26824800907409696,0.3448679793139977,0.8551726575652072,0.7434177892431267,0.5103046782512095,0.6491021286685746,0.2803676988747215,0.33130823751043076,0.8614904626127925,0.7545076858825006,0.5301822251023618,0.0018284412236120708,0.0006511440621057046,0.0011169825376294129,0.0023947851274020064,0.001973556005804793,0.0012778025897725936,0.0015254178938503055,0.0002880678776465141,0.0012063512782494253,0.001766378919526891,0.0016035234837746004,0.0005600276412774656
heun_ratio16,heun,16,l2_plus_ortho,1e-05,0.001,3,0;1;2,0.001183691609637508,0.0011028202060404098,0.0003567372085727942,0.0024358118932336836,0.0007585257271060456,0.0020790746846608894,0.0011802051166368212,0.0011011554480856106,0.00035446107813481224,0.002430426171838436,0.0007557280999372155,0.0020759650937036238,0.6569888479356777,0.2631620293999222,0.36137010676828796,0.8657196730394463,0.7438767639992989,0.5043495662711583,0.6571285016695427,0.27529830167741853,0.3469725403716623,0.8725522747153991,0.7518606899215668,0.5255797343437367,0.0017911190678897837,0.0006815769202601572,0.001143612498395165,0.0025022978681588557,0.0017274468371153298,0.0013586853697636907,0.0015088179744137372,0.0002925684784955935,0.001220646874523502,0.0018055939873886904,0.0015002130613290196,0.0005849471128651885
rk4_ratio1,rk4,1,none,0.0,0.0,3,0;1;2,0.0012345919330455427,0.0009787378965461374,0.0006367185830943325,0.0023640937548935325,0.0007029634611487629,0.0017273751717992,0.0012343776491863373,0.0009787374729117535,0.0006364524546807034,0.0023638769025918103,0.0007028035902864985,0.001727424447911107,0.7700489345784153,0.1930123397012995,0.5674792985835992,0.9518192805088973,0.7908482246427492,0.38433998192529806,0.7884832086537593,0.21545298082527736,0.5654151344190232,0.9954135907713528,0.8046209007709018,0.4299984563523296,0.0016185981313066443,0.0011750502442877885,0.0004895144083922219,0.002834769133140552,0.0015315108523871592,0.00234525472474833,0.0013776617022700057,0.0005624122789047874,0.00079860741194896,0.0019218055556577557,0.0014125721392033018,0.0011231981437087957
rk4_ratio1,rk4,1,l2_small,1e-05,0.0,3,0;1;2,0.0012117421059718214,0.0009247820985563188,0.0006101345759070481,0.0022765964024726777,0.0007484953395357381,0.0016664618265656295,0.0012117175010711776,0.0009247827708244369,0.0006103004455052995,0.002276589831431532,0.0007482622262767012,0.0016662893859262324,0.719272803495231,0.2592573193341163,0.45895285019635745,0.9774542590619423,0.7214113012273935,0.5185014088655848,0.7398785791193939,0.27724733252360384,0.46437440292664034,1.0188367933814506,0.7364245410500909,0.5544623904548103,0.0015042197958683202,0.0011960853609702755,0.00047667425762160575,0.0028172001824787398,0.0012187849475046154,0.002340525924857134,0.0013213437829749524,0.000566375248208339,0.0007880639231420692,0.001915840945700925,0.0012601264800818639,0.0011277770225588558
rk4_ratio1,rk4,1,ortho_small,0.0,0.001,3,0;1;2,0.0010078200760389865,0.0008102840934342072,0.0004241054240349105,0.0019329373927630938,0.0006664174113189552,0.0015088319687281831,0.0010077330167154047,0.000810333715856529,0.0004240035533390608,0.0019329109933650444,0.0006662845034421088,0.0015089074400259836,0.585146950417114,0.1978498656058469,0.3789325488496902,0.773408627066124,0.6030996753355277,0.3944760782164338,0.5839869321094492,0.2147332462605506,0.3595163930942975,0.7874367831557226,0.6050076200783275,0.4279203900614251,0.0021681419302655856,0.0009778903048368918,0.001183918651287385,0.003139573766629425,0.0021809333728799473,0.00195565511534204,0.001650042067284126,0.00039147598905897883,0.0012419712085923206,0.0020224879497634527,0.0016856670434966044,0.000780516741171132
rk4_ratio1,rk4,1,l2_plus_ortho,1e-05,0.001,3,0;1;2,0.0011494167796267081,0.0011529769355237572,0.0003741724888678782,0.0024743771943006895,0.0005997006557115566,0.002100204705432811,0.001149299972363782,0.0011530137629171713,0.0003739570402366496,0.0024742938166285684,0.0005996490602261286,0.002100336776391919,0.6127775440817211,0.20136713733982148,0.3823772707601257,0.7550979598788975,0.7008574016061404,0.3727206891187718,0.6148623736582585,0.21681592920625117,0.3666198981235311,0.7671065942486237,0.7108606286026204,0.40048669612509263,0.0017132752967347275,0.0006747227986287641,0.0010814573850669324,0.0024239695738018764,0.001634398931335374,0.001342512188734944,0.0014744572507016192,0.0002953422567658876,0.0011870125270271412,0.0017771094610738163,0.0014592497640038998,0.0005900969340466751
rk4_ratio2,rk4,2,none,0.0,0.0,3,0;1;2,0.001017205685528169,0.000667111596818359,0.0006168764063393026,0.0017873178962005327,0.0006474227540446715,0.00117044148986123,0.0010171977218522616,0.0006670849988794709,0.0006168837696353918,0.0017872792109230762,0.0006474301849983166,0.0011703954412876844,0.7659230942174254,0.22157533165380186,0.5112264891008772,0.9143155670865266,0.8722272264648726,0.4030890779856494,0.7852808598266803,0.23142744474414387,0.5180555264345721,0.9201694873024158,0.9176175657430526,0.4021139608678437,0.0015060671376879483,0.0011993678735520842,0.00046773753782236105,0.0028188861618526017,0.001231577713388882,0.0023511486240302406,0.0013212594454682397,0.0005698469074246334,0.0007806416334599932,0.0019164141362779856,0.0012667225666667407,0.0011357725028179923
rk4_ratio2,rk4,2,l2_small,1e-05,0.0,3,0;1;2,0.001490844152222762,0.0014676027518050372,0.0005650322927765965,0.0031829824187265456,0.0007245177451651436,0.0026179501259499492,0.0014908246714687358,0.001467590270173296,0.000565011034524074,0.0031829479205759655,0.0007245150593061675,0.0026179368860518915,0.8101229936609556,0.21976698509988665,0.5711310487090504,1.0035085149646885,0.8557294173091282,0.4323774662556381,0.8319867112866616,0.24681376345436132,0.5672961095456115,1.0558262624846035,0.8728377618297697,0.48853015293899205,0.0015738694291955553,0.0009154341575090957,0.0007912798517051391,0.0025805379756172805,0.001349790460264246,0.0017892581239121413,0.0013916924523795957,0.0004130494510734056,0.0010153497135943286,0.001833604745264568,0.0013261228982798911,0.0008182550316702393
rk4_ratio2,rk4,2,ortho_small,0.0,0.001,3,0;1;2,0.0009278829162637572,0.0006882243862025046,0.0004555400487998506,0.0017175179598480613,0.0006105907401433601,0.0012619779110482107,0.0009278729459791723,0.000688216423219287,0.0004555304492466326,0.0017174981396056615,0.0006105902490852231,0.0012619676903590287,0.6446779580339196,0.18360194772136285,0.43304283451308356,0.7613401533205759,0.7396508862680994,0.32829731880749236,0.6430999120494876,0.20102451399031718,0.4111758446008551,0.7673851319789097,0.750738759568698,0.3562092873780546,0.002352896745471674,0.0013214805600101694,0.0010966725841832507,0.0037311664848324977,0.002230851167399274,0.002634493900649247,0.0017016670806876048,0.0005047501915260231,0.0011953334977324046,0.0022048188375618644,0.0017048489067685458,0.0010094853398294598
rk4_ratio2,rk4,2,l2_plus_ortho,1e-05,0.001,3,0;1;2,0.001209080726244965,0.000955993541080334,0.0004642846940354181,0.0022870868512820286,0.000875870633417448,0.0018228021572466106,0.001209053634431106,0.000955976458937492,0.00046427581378588,0.0022870419271576983,0.0008758431623497397,0.0018227661133718184,0.7259448002461544,0.27227724062205305,0.4184992510033583,0.936613351259274,0.8227217984758307,0.5181141002559158,0.7218917439437694,0.2869397026236053,0.3983523013445588,0.9455166570518809,0.8218062734348687,0.5471643557073221,0.0023811797195501297,0.0010408484343126005,0.0014514319400897454,0.003505630946028906,0.002186476272531737,0.0020541990059391602,0.0017333659038348281,0.0003830359941925225,0.0013751463957066134,0.002137143548004173,0.0016878077677936983,0.0007619971522975597
rk4_ratio4,rk4,4,none,0.0,0.0,3,0;1;2,0.0013372738629085985,0.0011441642753032889,0.0006636408684427525,0.002658354466190062,0.0006898262540929803,0.0019947135977473095,0.001337273015646811,0.001144161590033437,0.0006636452265204994,0.0026583505666534224,0.0006898232537665114,0.001994705340132923,0.7902880482463748,0.175059780845674,0.5882036248894639,0.89549454222962,0.8871659776200407,0.3072909173401561,0.8083452427174699,0.19529438853863015,0.5843944822454008,0.9432212966917127,0.8974199492152964,0.3588268144463119,0.0015513439944145173,0.0011130956094664078,0.0005885288508464519,0.0027701266982042326,0.0012953764341928672,0.0021815978473577807,0.0013581810709917073,0.0005146031079422028,0.000875657911320211,0.0018997673234556816,0.0012991179781992295,0.0010241094121354708
rk4_ratio4,rk4,4,l2_small,1e-05,0.0,3,0;1;2,0.0011240597801267847,0.0008228433502327686,0.0006394100505959757,0.0020741325935091895,0.0006586366962751892,0.0014347225429132138,0.0011240609556125093,0.0008228425403697934,0.0006394093851513627,0.002074132802421226,0.0006586406792649394,0.0014347234172698634,0.7319435397485746,0.15430633106818317,0.5570206893935687,0.8487637987837753,0.7900461310683802,0.29174310939020653,0.7489634421590688,0.17348884085266816,0.5558198411245874,0.8915791340732928,0.7994913512793267,0.33575929294870543,0.001562335367496407,0.0012239463900033493,0.00042126683220629867,0.002855030776390695,0.001410708493892227,0.0024337639441843963,0.0013417424116889582,0.0005940299175255028,0.0007408482006227815,0.0019286614237778612,0.0013557176106662326,0.0011878132231550797
rk4_ratio4,rk4,4,ortho_small,0.0,0.001,3,0;1;2,0.0011576899330527776,0.0008900851531442361,0.0004606228295202563,0.002160306560373959,0.0008521404092641174,0.0016996837308537027,0.0011576892387484491,0.0008900868292180907,0.00046062276192100496,0.0021603083344546564,0.0008521366198696862,0.0016996855725336514,0.6838707878176268,0.24793449742171622,0.417804231507027,0.9084352394687518,0.7253728924771012,0.4906310079617248,0.6826093775639669,0.26298057157480564,0.39776428227612376,0.916170472451391,0.7338933779643859,0.5184061901752672,0.002407010075958909,0.0010755221818142566,0.0013606370902373213,0.00350948548174534,0.0023509076558940662,0.002148848391508019,0.0017399602800687016,0.0004035348198419627,0.001331440458190376,0.002138318148684552,0.0017501222333311769,0.0008068776904941758
rk4_ratio4,rk4,4,l2_plus_ortho,1e-05,0.001,3,0;1;2,0.001007387739352198,0.0006978107269192338,0.00046472231809678013,0.0017945455085354306,0.0007628953914243833,0.0013298231904386505,0.0010073881627915206,0.0006978143268258918,0.0004647219586925526,0.0017945505756794694,0.00076289195400254,0.0013298286169869168,0.6432807637388424,0.21396008710051942,0.4288507624693656,0.8567678199137885,0.6442237088333731,0.4279170574444229,0.641199240369887,0.2284161083507266,0.4066427227741832,0.8629349000262855,0.6540200983091923,0.4562921772521023,0.0023851600401550363,0.0013408730986884693,0.0011171821426856912,0.0037886388883902364,0.002249659089389182,0.002671456745704545,0.001713404751491702,0.0005076392483709404,0.0012064590610706232,0.002221734726697137,0.0017120204667073458,0.0010152756656265137
rk4_ratio8,rk4,8,none,0.0,0.0,3,0;1;2,0.0010166047847527282,0.0006883169011934216,0.0005953366998452265,0.001810916869407219,0.0006435607850057389,0.0012155801695619924,0.0010166044908440318,0.0006883148276068576,0.0005953351944134024,0.001810914080115659,0.0006435641980030339,0.0012155788857022565,0.7811523220958284,0.18069630661399888,0.573866628414595,0.9054261194782335,0.8641642183946566,0.33155949106363847,0.7962463871125621,0.19665188463619535,0.569180287196039,0.9114236488856822,0.9081352252559652,0.3422433616896432,0.0015209867394999049,0.0012133236774635873,0.0004552265480410383,0.002841439534743442,0.0012662941357152345,0.0023862129867024038,0.001326215985080553,0.0005780998896575365,0.0007701306139323585,0.0019240652956927927,0.0012844520456165083,0.0011539346817604343
rk4_ratio8,rk4,8,l2_small,1e-05,0.0,3,0;1;2,0.001401487842200606,0.001242532198183335,0.0006644909528083756,0.0028360599017526293,0.0007039126720408132,0.0021715689489442535,0.0014014882964930898,0.0012425327385013538,0.000664492951513196,0.002836061014350927,0.0007039109236151469,0.002171568062837731,0.7539035624554332,0.1630308955070071,0.58862410032967,0.9145887766635967,0.7584978103730329,0.3259646763339267,0.7711497103341425,0.18697416522444726,0.5842486403278161,0.9581968851501035,0.7710036055245078,0.3739482448222874,0.0015253203653392364,0.0012064505076654223,0.00045727570250779715,0.0028339285706863834,0.0012847568228235285,0.0023766528681785862,0.0013290548280905405,0.0005756403961907723,0.0007718619987216372,0.001921520608756409,0.0012937818767935756,0.0011496586100347718
rk4_ratio8,rk4,8,ortho_small,0.0,0.001,3,0;1;2,0.0012125968897720664,0.0011233936707638675,0.00038283552911635044,0.002490979395682475,0.0007639757445173736,0.0021081438665661247,0.0012125967335053663,0.001123393772488649,0.00038283685015221827,0.0024909796977878873,0.0007639736525759935,0.002108142847635669,0.6758344618109668,0.2789847205582628,0.3556960494056138,0.8669845621756048,0.8048227738516818,0.5112885127699911,0.6752513693131772,0.29185564936657216,0.3401211042690999,0.8735654718309469,0.8120675318394848,0.533444367561847,0.0019215603116570187,0.0006914014463657593,0.001148957904834157,0.0024820743181723113,0.0021336487119645873,0.0013331164133381544,0.0015630241899109774,0.00030124565793747404,0.0012234962867663254,0.0017982827875685252,0.001667293495398082,0.0005747865008021997
rk4_ratio8,rk4,8,l2_plus_ortho,1e-05,0.001,3,0;1;2,0.0013546260110829822,0.0012653418784816953,0.00046548961835292694,0.002803269615862051,0.0007951187990339686,0.0023377799975091242,0.001354626369880454,0.0012653403075952006,0.00046548983223393403,0.00280326797123057,0.0007951213061768585,0.002337778138996636,0.6896265389552859,0.22754601012371187,0.42920283310294327,0.8500345306382545,0.7896422531246602,0.42083169753531124,0.6901808447843839,0.2465803244643581,0.40695977175319875,0.8571137875096198,0.8064689750903332,0.450154015756421,0.0026004986254876917,0.0011956363508830517,0.0013993256054886606,0.0037905203020430767,0.002611649968931338,0.002391194696554416,0.0018057160725731642,0.0004373247630350461,0.0013502369467277694,0.0022222863078004305,0.0018446249631912928,0.0008720493610726611
rk4_ratio16,rk4,16,none,0.0,0.0,3,0;1;2,0.0014148745926399699,0.0011967177372803192,0.0007238024737089766,0.0027967251977664338,0.0007240961064444988,0.0020729227240574573,0.0014148763758608683,0.0011967197566790668,0.0007238039941507959,0.002796729312915724,0.0007240958205160852,0.0020729253187649283,0.7557851218911084,0.2166842704553865,0.5687999181962442,0.9932550596708868,0.7053003878061943,0.4244551414746426,0.7769515514657446,0.24229182188203283,0.5656376858205147,1.0414013197390404,0.7238156488376786,0.4757636339185257,0.0016926509927723485,0.0009482193174370514,0.0007912171537276761,0.0026815896596532203,0.0016051461649361485,0.0018903725059255443,0.0014435341781000855,0.0004269317852968103,0.0010153094865909388,0.0018691612029744396,0.0014461318447348782,0.0008538517163835008
rk4_ratio16,rk4,16,l2_small,1e-05,0.0,3,0;1;2,0.001055707801008268,0.00064112426763056,0.0006767302484059662,0.0017959436494872918,0.0006944495051315458,0.0011192134010813257,0.0010557097046877142,0.0006411250156229796,0.0006767320236869412,0.0017959464218385904,0.0006944506685376108,0.0011192143981516491,0.7441128570851946,0.21807233567966844,0.5401806336969739,0.9740019135028323,0.7181560240557776,0.4338212798058584,0.7632750598935852,0.24091153998468273,0.541999242050121,1.0199134120546134,0.7279125255760213,0.47791417000449243,0.0016161001561135915,0.000996843090846838,0.0006556237457491458,0.0026457106818755364,0.0015469660407160927,0.0019900869361263907,0.001400173943051613,0.0004665005975031682,0.000924225473284803,0.0018566146469086043,0.001419681708961432,0.0009323891736238013
rk4_ratio16,rk4,16,ortho_small,0.0,0.001,3,0;1;2,0.001300983173074831,0.0012164275189097981,0.0004661763757929961,0.002696660110747691,0.0007401130326838059,0.002230483734954695,0.0013009845110197504,0.001216430878605986,0.00046617661706804456,0.0026966654727378844,0.0007401114432533225,0.0022304888556698398,0.6369804106927425,0.20722555499524833,0.42911296531348203,0.8435580543261569,0.6382702124385885,0.4144450890126749,0.6356937621079758,0.2219862127977577,0.40696411989412523,0.8502580929533938,0.6498590734764083,0.4432939730592686,0.00250105044561587,0.0013309610218541123,0.0011207876854446399,0.00377651359176097,0.002605850059642,0.0026557259063163304,0.0017563855047412278,0.0005103739455681009,0.00120840432832756,0.0022181766175399017,0.0018425755683562216,0.0010097722892123417
rk4_ratio16,rk4,16,l2_plus_ortho,1e-05,0.001,3,0;1;2,0.001010343409882008,0.0007059585734890473,0.0004630645533955769,0.0018071863333494708,0.0007607793429009765,0.0013441217799538938,0.001010344900965652,0.0007059620607220954,0.0004630650783608804,0.0018071922548816295,0.0007607773696544463,0.001344127176520749,0.6395053703535805,0.2187915755504106,0.41751238848496935,0.8549484530591971,0.646055269516575,0.43743606457422773,0.6395199400898198,0.2324086390984681,0.39743875215061286,0.8608665626023716,0.660254505516475,0.46342781045175874,0.0022376404621859292,0.0012073452232645252,0.0011162374337096543,0.003515645206538671,0.002081038746309462,0.002399407772829017,0.0016642508226717108,0.00046737227915275654,0.0012059488516287808,0.00214019387618578,0.0016466097402005715,0.0009342450245569992
diffrax_tsit5,diffrax_tsit5,adaptive,none,0.0,0.0,3,0;1;2,0.0009705987789561783,0.0006076906918603155,0.0005848005819414188,0.0016710979073678023,0.0006558978475593142,0.0010862973254263835,0.0009705987789561783,0.0006076906918603157,0.0005848005819414185,0.0016710979073678025,0.0006558978475593143,0.0010862973254263841,0.8151398500348281,0.2099027784851912,0.5747647800797985,0.9622354827505555,0.9084192872741305,0.387470702670757,0.8310552164249682,0.22506032611140717,0.5713171612930869,0.9682902080557001,0.9535582799261174,0.39697304676261325,0.0015311877849449515,0.001144783194049832,0.0005201230983298835,0.0027741750156787715,0.0012992652408261992,0.002254051917348888,0.0013418061066599047,0.0005401326303771803,0.0008231967883537234,0.0019011549952570393,0.0013010665363689508,0.0010779582069033158
diffrax_tsit5,diffrax_tsit5,adaptive,l2_small,1e-05,0.0,3,0;1;2,0.0013641802827204256,0.0011702599173192675,0.0006502038475484268,0.002714741100370664,0.000727595900242186,0.0020645372528222375,0.0013641802827204258,0.0011702599173192682,0.0006502038475484265,0.002714741100370665,0.0007275959002421861,0.0020645372528222384,0.7263292251169209,0.21622448543113634,0.5456214005025894,0.9658861524483371,0.6674801223998362,0.42026475194574764,0.7432578583530253,0.23757532693781058,0.5442186163968086,1.0062692867427852,0.6792856719194821,0.4620506703459766,0.00152279806762387,0.0010471570157944594,0.0004940787560971556,0.002587466953999035,0.0014868484927754201,0.002093388197901879,0.001343403198593744,0.0005185695696459394,0.0008023219750304863,0.0018360647924847648,0.0013918228282659814,0.0010337428174542786
diffrax_tsit5,diffrax_tsit5,adaptive,ortho_small,0.0,0.001,3,0;1;2,0.0013603186981748052,0.0013344832929066165,0.00036023956984786263,0.0028756055040781905,0.0008451110205983618,0.002515365934230328,0.0013603186981748045,0.001334483292906616,0.00036023956984786263,0.0028756055040781896,0.0008451110205983617,0.002515365934230327,0.6658094676571555,0.2936269702758833,0.3471824411632253,0.9254943471602479,0.7247516146479936,0.5783119059970226,0.6726137295537601,0.3071867815114048,0.33515977528918006,0.935983933061394,0.7466974803107062,0.600824157772214,0.001839331795312894,0.00041942523997927616,0.001481781803485838,0.002301013197021744,0.0017352003854310997,0.0008192313935359062,0.001541492085376614,0.00017412483636046805,0.0013894493679654273,0.0017314507851922502,0.0015035761029721637,0.00034200141722682295
diffrax_tsit5,diffrax_tsit5,adaptive,l2_plus_ortho,1e-05,0.001,3,0;1;2,0.0012382501805986764,0.0012970692026632322,0.00037663662340197736,0.002730002327742726,0.0006081115906513262,0.0023533657043407485,0.0012382501805986762,0.0012970692026632318,0.00037663662340197736,0.002730002327742725,0.0006081115906513261,0.0023533657043407477,0.6346333655133842,0.23846302431114275,0.3593186526808527,0.7762870498781782,0.7682943939811218,0.4169683971973255,0.6385856792638872,0.2552964672149981,0.34386458677816345,0.7915044991123519,0.7803879519011461,0.44763991233418843,0.0018834931662670843,0.0006589290034998304,0.001168870990492737,0.0024670205026244615,0.0020145880056840542,0.0012981495121317246,0.0015489938258898266,0.000286091302662818,0.0012340532128716237,0.0017928211886427407,0.001620107076155116,0.0005587679757711171
